method,seed,test_fold,reported_mcc,oracle_mcc,gap,cal_method,calibrated_mcc,oracle_recovery
E6.1_anomal_e,1,unsw_nb15,0.1823657393358296,0.5208490621830991,0.3384833228472695,topk30,0.4244522675480051,0.7152096185294475
E6.1_anomal_e,1,unsw_nb15,0.1823657393358296,0.5208490621830991,0.3384833228472695,topk40,0.369813045182757,0.5537859421555825
E6.1_anomal_e,1,unsw_nb15,0.1823657393358296,0.5208490621830991,0.3384833228472695,prevalence_transfer,0.5148086542298085,0.9821544887278946
E1.C,2,cic_ids2018,-0.17467233572010296,0.0,0.17467233572010296,otsu,-0.17601038642303707,-0.007660347000100895
E1.C,2,cic_ids2018,-0.17467233572010296,0.0,0.17467233572010296,gmm,-0.17356502840583807,0.006339339940122265
E1.C,2,cic_ids2018,-0.17467233572010296,0.0,0.17467233572010296,topk10,-0.12187530355170904,0.30226327455193885
E1.C,2,cic_ids2018,-0.17467233572010296,0.0,0.17467233572010296,topk20,-0.1741909884400997,0.002755715597543622
E1.C,2,cic_ids2018,-0.17467233572010296,0.0,0.17467233572010296,topk30,-0.17765830256797666,-0.017094675213242944
E1.C,2,cic_ids2018,-0.17467233572010296,0.0,0.17467233572010296,topk40,-0.17489859149158601,-0.0012953154290305455
E1.C,2,cic_ids2018,-0.17467233572010296,0.0,0.17467233572010296,prevalence_transfer,-0.13570693589795613,0.2230771098440308
E6.4_hybrid_E6.2,0,cic_ids2018,0.1915267208622109,0.3366113842528456,0.1450846633906347,otsu,0.16124859229384197,-0.20869282707605188
E6.4_hybrid_E6.2,0,cic_ids2018,0.1915267208622109,0.3366113842528456,0.1450846633906347,gmm,0.2374644466737742,0.3166270282330104
E6.4_hybrid_E6.2,0,cic_ids2018,0.1915267208622109,0.3366113842528456,0.1450846633906347,topk10,0.3287130901500995,0.9455607924493006
E6.4_hybrid_E6.2,0,cic_ids2018,0.1915267208622109,0.3366113842528456,0.1450846633906347,topk20,0.21094402354603545,0.13383428840817058
E6.4_hybrid_E6.2,0,cic_ids2018,0.1915267208622109,0.3366113842528456,0.1450846633906347,topk30,0.17383089611005936,-0.12196895480610676
E6.4_hybrid_E6.2,0,cic_ids2018,0.1915267208622109,0.3366113842528456,0.1450846633906347,topk40,0.2049867846966477,0.0927738571388218
E6.4_hybrid_E6.2,0,cic_ids2018,0.1915267208622109,0.3366113842528456,0.1450846633906347,prevalence_transfer,0.29182082320587766,0.6912798361990121
E3.B,0,cic_ids2018,-0.18120946354376885,0.0,0.18120946354376885,otsu,-0.18800923331014682,-0.037524363426723426
E3.B,0,cic_ids2018,-0.18120946354376885,0.0,0.18120946354376885,gmm,-0.20512513678770886,-0.1319780588510129
E3.B,0,cic_ids2018,-0.18120946354376885,0.0,0.18120946354376885,topk10,-0.06971053251444241,0.6153041284314342
E3.B,0,cic_ids2018,-0.18120946354376885,0.0,0.18120946354376885,topk20,-0.09487137729771578,0.47645462084379053
E3.B,0,cic_ids2018,-0.18120946354376885,0.0,0.18120946354376885,topk30,-0.13985851626725018,0.22819419288513523
E3.B,0,cic_ids2018,-0.18120946354376885,0.0,0.18120946354376885,topk40,-0.17898433436099906,0.012279321064445068
E3.B,0,cic_ids2018,-0.18120946354376885,0.0,0.18120946354376885,prevalence_transfer,-0.06867193461491122,0.6210356055806965
E5.0_dann,1,unsw_nb15,0.2473481149474873,0.6382700244367296,0.3909219094892423,otsu,0.23442244142613303,-0.03306459220523674
E5.0_dann,1,unsw_nb15,0.2473481149474873,0.6382700244367296,0.3909219094892423,gmm,0.2333894425794664,-0.03570706074330434
E5.0_dann,1,unsw_nb15,0.2473481149474873,0.6382700244367296,0.3909219094892423,topk10,0.5387445011271769,0.7454081725949115
E5.0_dann,1,unsw_nb15,0.2473481149474873,0.6382700244367296,0.3909219094892423,topk20,0.5466757428763467,0.7656967303775448
E5.0_dann,1,unsw_nb15,0.2473481149474873,0.6382700244367296,0.3909219094892423,topk30,0.2789821825921349,0.08092170552931917
E5.0_dann,1,unsw_nb15,0.2473481149474873,0.6382700244367296,0.3909219094892423,topk40,0.2789821825921349,0.08092170552931917
E5.0_dann,1,unsw_nb15,0.2473481149474873,0.6382700244367296,0.3909219094892423,prevalence_transfer,0.49319306297744026,0.6288850587861929
E1.E,0,lycos_ids2017,-0.3516372941220468,0.10346288709612467,0.4551001812181715,otsu,-0.3633547978731412,-0.025747086541978527
E1.E,0,lycos_ids2017,-0.3516372941220468,0.10346288709612467,0.4551001812181715,gmm,-0.38984513517265945,-0.08395479199402055
E1.E,0,lycos_ids2017,-0.3516372941220468,0.10346288709612467,0.4551001812181715,topk10,-0.07967779769162044,0.5975816043458158
E1.E,0,lycos_ids2017,-0.3516372941220468,0.10346288709612467,0.4551001812181715,topk20,-0.07816429478593853,0.6009072521221596
E1.E,0,lycos_ids2017,-0.3516372941220468,0.10346288709612467,0.4551001812181715,topk30,-0.1907781927304868,0.3534586625761975
E1.E,0,lycos_ids2017,-0.3516372941220468,0.10346288709612467,0.4551001812181715,topk40,-0.2930077847036461,0.12882769956598678
E1.E,0,lycos_ids2017,-0.3516372941220468,0.10346288709612467,0.4551001812181715,prevalence_transfer,-0.12617069654852484,0.4954219024259958
B3_within,2,cic_ids2018,0.29293504193339015,0.5117465141822661,0.21881147224887598,otsu,0.2939558773869198,0.004665365316716843
B3_within,2,cic_ids2018,0.29293504193339015,0.5117465141822661,0.21881147224887598,gmm,0.06906407264327849,-1.0231226315020678
B3_within,2,cic_ids2018,0.29293504193339015,0.5117465141822661,0.21881147224887598,topk10,0.3463811324005115,0.24425634505274846
B3_within,2,cic_ids2018,0.29293504193339015,0.5117465141822661,0.21881147224887598,topk20,0.39511176574817125,0.466962370686695
B3_within,2,cic_ids2018,0.29293504193339015,0.5117465141822661,0.21881147224887598,topk30,0.3084108213947909,0.07072654510453928
B3_within,2,cic_ids2018,0.29293504193339015,0.5117465141822661,0.21881147224887598,topk40,0.2512070259082742,-0.1907030540777795
B3_within,2,cic_ids2018,0.29293504193339015,0.5117465141822661,0.21881147224887598,prevalence_transfer,0.05399802955910033,-1.0919766222427454
E1.B,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,otsu,-0.20037680555357953,-0.0095584140240485
E1.B,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,gmm,-0.20812155251571415,-0.048578770888753085
E1.B,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,topk10,-0.12629455800313708,0.3636901570255741
E1.B,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,topk20,-0.18596457108633474,0.06305474362709393
E1.B,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,topk30,-0.20960291507763135,-0.05604231954884903
E1.B,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,topk40,-0.18268456369978195,0.07958040409965776
E1.B,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,prevalence_transfer,-0.14350670649181083,0.27697019319460325
B3_within,2,lycos_ids2017,0.8788949183084424,0.9983554885985614,0.11946057029011903,otsu,0.8844688807396814,0.04665943262871003
B3_within,2,lycos_ids2017,0.8788949183084424,0.9983554885985614,0.11946057029011903,gmm,0.8971147317630954,0.15251738218229557
B3_within,2,lycos_ids2017,0.8788949183084424,0.9983554885985614,0.11946057029011903,topk10,0.22058241732302356,-5.510709511821826
B3_within,2,lycos_ids2017,0.8788949183084424,0.9983554885985614,0.11946057029011903,topk20,0.33088506775251725,-4.587370119069763
B3_within,2,lycos_ids2017,0.8788949183084424,0.9983554885985614,0.11946057029011903,topk30,0.43321863565265384,-3.7307396203904766
B3_within,2,lycos_ids2017,0.8788949183084424,0.9983554885985614,0.11946057029011903,topk40,0.540312530863964,-2.834260598473667
B3_within,2,lycos_ids2017,0.8788949183084424,0.9983554885985614,0.11946057029011903,prevalence_transfer,0.9987409221450776,1.0032264499121355
E4.1_ton_iot,0,unsw_nb15,0.15177532960356668,0.27412783764930004,0.12235250804573336,otsu,-0.14123447893035507,-2.394800181982371
E4.1_ton_iot,0,unsw_nb15,0.15177532960356668,0.27412783764930004,0.12235250804573336,gmm,-0.1413018022898681,-2.3953504229262497
E4.1_ton_iot,0,unsw_nb15,0.15177532960356668,0.27412783764930004,0.12235250804573336,topk10,-0.18507098390294083,-2.7530805774786398
E4.1_ton_iot,0,unsw_nb15,0.15177532960356668,0.27412783764930004,0.12235250804573336,topk20,-0.18507098390294083,-2.7530805774786398
E4.1_ton_iot,0,unsw_nb15,0.15177532960356668,0.27412783764930004,0.12235250804573336,topk30,-0.20306559033976676,-2.9001524007231607
E4.1_ton_iot,0,unsw_nb15,0.15177532960356668,0.27412783764930004,0.12235250804573336,topk40,-0.21040735706019756,-2.9601574372990074
E4.1_ton_iot,0,unsw_nb15,0.15177532960356668,0.27412783764930004,0.12235250804573336,prevalence_transfer,-0.18507098390294083,-2.7530805774786398
E1.C,0,lycos_ids2017,-0.4463673918154539,0.0,0.4463673918154539,otsu,-0.4558250869183618,-0.021188140702755764
E1.C,0,lycos_ids2017,-0.4463673918154539,0.0,0.4463673918154539,gmm,-0.4742028998289587,-0.0623600839216614
E1.C,0,lycos_ids2017,-0.4463673918154539,0.0,0.4463673918154539,topk10,-0.16884967664754694,0.6217248846050202
E1.C,0,lycos_ids2017,-0.4463673918154539,0.0,0.4463673918154539,topk20,-0.2628000317489485,0.4112472448310011
E1.C,0,lycos_ids2017,-0.4463673918154539,0.0,0.4463673918154539,topk30,-0.340554073742121,0.2370543189612747
E1.C,0,lycos_ids2017,-0.4463673918154539,0.0,0.4463673918154539,topk40,-0.4055032116624908,0.09154830953659344
E1.C,0,lycos_ids2017,-0.4463673918154539,0.0,0.4463673918154539,prevalence_transfer,-0.29675548437746807,0.33517660604527616
E1.A,0,lycos_ids2017,0.06035340513798592,0.28118979713321623,0.2208363919952303,otsu,0.06770476087895802,0.03328869700574929
E1.A,0,lycos_ids2017,0.06035340513798592,0.28118979713321623,0.2208363919952303,gmm,0.1636436789441354,0.4677230635446189
E1.A,0,lycos_ids2017,0.06035340513798592,0.28118979713321623,0.2208363919952303,topk10,-0.028828559913115958,-0.4038372672427471
E1.A,0,lycos_ids2017,0.06035340513798592,0.28118979713321623,0.2208363919952303,topk20,0.06195765867475562,0.007264443700947384
E1.A,0,lycos_ids2017,0.06035340513798592,0.28118979713321623,0.2208363919952303,topk30,0.16307266028998132,0.4651373545090972
E1.A,0,lycos_ids2017,0.06035340513798592,0.28118979713321623,0.2208363919952303,topk40,0.19765536013161333,0.6217360904745849
E1.A,0,lycos_ids2017,0.06035340513798592,0.28118979713321623,0.2208363919952303,prevalence_transfer,0.11149659038262937,0.2315885746120506
B5_quant,1,unsw_nb15,-0.19030352382548085,0.0,0.19030352382548085,otsu,-0.15840284885990452,0.16763050060403015
B5_quant,1,unsw_nb15,-0.19030352382548085,0.0,0.19030352382548085,gmm,-0.1291897980590277,0.3211381719998938
B5_quant,1,unsw_nb15,-0.19030352382548085,0.0,0.19030352382548085,topk10,-0.1227036639372749,0.35522127246681395
B5_quant,1,unsw_nb15,-0.19030352382548085,0.0,0.19030352382548085,topk20,-0.1803080167209562,0.05252402532330984
B5_quant,1,unsw_nb15,-0.19030352382548085,0.0,0.19030352382548085,topk30,-0.1236809719221053,0.35008575019594607
B5_quant,1,unsw_nb15,-0.19030352382548085,0.0,0.19030352382548085,topk40,-0.11150783885259563,0.41405268483176033
B5_quant,1,unsw_nb15,-0.19030352382548085,0.0,0.19030352382548085,prevalence_transfer,-0.1391883709622725,0.26859803662954695
E3.A,2,lycos_ids2017,-0.28901742702909217,0.0,0.28901742702909217,otsu,-0.296156281688447,-0.024700429772479538
E3.A,2,lycos_ids2017,-0.28901742702909217,0.0,0.28901742702909217,gmm,-0.30407377756783394,-0.05209495736472048
E3.A,2,lycos_ids2017,-0.28901742702909217,0.0,0.28901742702909217,topk10,-0.1703820729108444,0.41047820312339184
E3.A,2,lycos_ids2017,-0.28901742702909217,0.0,0.28901742702909217,topk20,-0.25040926895456905,0.13358418719379458
E3.A,2,lycos_ids2017,-0.28901742702909217,0.0,0.28901742702909217,topk30,-0.3018376846255267,-0.0443580780862188
E3.A,2,lycos_ids2017,-0.28901742702909217,0.0,0.28901742702909217,topk40,-0.30697401979714467,-0.06212979249256487
E3.A,2,lycos_ids2017,-0.28901742702909217,0.0,0.28901742702909217,prevalence_transfer,-0.2780896717274925,0.037810022094272186
B5_quant,0,ton_iot,0.041600990971047025,0.2675951364089733,0.22599414543792629,otsu,0.021421864794260826,-0.08929048200644114
B5_quant,0,ton_iot,0.041600990971047025,0.2675951364089733,0.22599414543792629,gmm,0.029889370830879534,-0.051822670527473094
B5_quant,0,ton_iot,0.041600990971047025,0.2675951364089733,0.22599414543792629,topk10,0.03326958404937522,-0.03686558740505157
B5_quant,0,ton_iot,0.041600990971047025,0.2675951364089733,0.22599414543792629,topk20,0.017661943469195997,-0.10592773301920051
B5_quant,0,ton_iot,0.041600990971047025,0.2675951364089733,0.22599414543792629,topk30,0.007509919883015645,-0.15084935506612565
B5_quant,0,ton_iot,0.041600990971047025,0.2675951364089733,0.22599414543792629,topk40,0.05483926202275975,0.058577938052598255
B5_quant,0,ton_iot,0.041600990971047025,0.2675951364089733,0.22599414543792629,prevalence_transfer,0.0478797709153761,0.02778293186384188
E1.E,1,unsw_nb15,0.28111661867479987,0.5664770146372462,0.28536039596244633,otsu,0.2758840411447217,-0.018336733492501797
E1.E,1,unsw_nb15,0.28111661867479987,0.5664770146372462,0.28536039596244633,gmm,0.27554219023616755,-0.019534695485094282
E1.E,1,unsw_nb15,0.28111661867479987,0.5664770146372462,0.28536039596244633,topk10,0.29965684003206605,0.06497124905765161
E1.E,1,unsw_nb15,0.28111661867479987,0.5664770146372462,0.28536039596244633,topk20,0.4014381642294916,0.4216476682017435
E1.E,1,unsw_nb15,0.28111661867479987,0.5664770146372462,0.28536039596244633,topk30,0.4772057197156672,0.6871629834249068
E1.E,1,unsw_nb15,0.28111661867479987,0.5664770146372462,0.28536039596244633,topk40,0.3690123852336991,0.30801669678950966
E1.E,1,unsw_nb15,0.28111661867479987,0.5664770146372462,0.28536039596244633,prevalence_transfer,0.3177486591811533,0.12837114408537
E6.2_msa,1,lycos_ids2017,-0.07332061713258238,0.04996955260065453,0.1232901697332369,otsu,-0.03837958694573393,0.28340483480921796
E6.2_msa,1,lycos_ids2017,-0.07332061713258238,0.04996955260065453,0.1232901697332369,gmm,-0.053358142492084495,0.1619145685636634
E6.2_msa,1,lycos_ids2017,-0.07332061713258238,0.04996955260065453,0.1232901697332369,topk10,-0.12584991052206923,-0.4260623008561392
E6.2_msa,1,lycos_ids2017,-0.07332061713258238,0.04996955260065453,0.1232901697332369,topk20,-0.1545750599010209,-0.6590504575040238
E6.2_msa,1,lycos_ids2017,-0.07332061713258238,0.04996955260065453,0.1232901697332369,topk30,-0.0677774779304346,0.044960106828804636
E6.2_msa,1,lycos_ids2017,-0.07332061713258238,0.04996955260065453,0.1232901697332369,topk40,-0.03860641800365234,0.28156502017996404
E6.2_msa,1,lycos_ids2017,-0.07332061713258238,0.04996955260065453,0.1232901697332369,prevalence_transfer,-0.12436490432855594,-0.4140174947152571
E1.C,2,unsw_nb15,-0.3048912878518389,0.0,0.3048912878518389,otsu,-0.33214399600998734,-0.08938500129066276
E1.C,2,unsw_nb15,-0.3048912878518389,0.0,0.3048912878518389,gmm,-0.39780222104141466,-0.3047346280183827
E1.C,2,unsw_nb15,-0.3048912878518389,0.0,0.3048912878518389,topk10,-0.10980495074369281,0.6398554005352484
E1.C,2,unsw_nb15,-0.3048912878518389,0.0,0.3048912878518389,topk20,-0.15881311013251764,0.4791156177289905
E1.C,2,unsw_nb15,-0.3048912878518389,0.0,0.3048912878518389,topk30,-0.20709401818237785,0.3207611157357351
E1.C,2,unsw_nb15,-0.3048912878518389,0.0,0.3048912878518389,topk40,-0.2594787172366246,0.14894676373069218
E1.C,2,unsw_nb15,-0.3048912878518389,0.0,0.3048912878518389,prevalence_transfer,-0.12314020293016344,0.596117672637458
E1.B,0,lycos_ids2017,-0.18659212892137259,0.2854466064448989,0.4720387353662715,otsu,-0.19549244997135826,-0.0188550650257115
E1.B,0,lycos_ids2017,-0.18659212892137259,0.2854466064448989,0.4720387353662715,gmm,-0.10831727682800393,0.1658229425443919
E1.B,0,lycos_ids2017,-0.18659212892137259,0.2854466064448989,0.4720387353662715,topk10,-0.1751702806255245,0.02419684538597339
E1.B,0,lycos_ids2017,-0.18659212892137259,0.2854466064448989,0.4720387353662715,topk20,-0.15315196869621936,0.07084198333682473
E1.B,0,lycos_ids2017,-0.18659212892137259,0.2854466064448989,0.4720387353662715,topk30,-0.07901841328490143,0.22789171221933918
E1.B,0,lycos_ids2017,-0.18659212892137259,0.2854466064448989,0.4720387353662715,topk40,-0.059611263942714085,0.2690051800094956
E1.B,0,lycos_ids2017,-0.18659212892137259,0.2854466064448989,0.4720387353662715,prevalence_transfer,-0.10889945610803022,0.16458961308134573
E1.A,1,lycos_ids2017,0.30563787847293594,0.4557043683448409,0.15006648987190496,otsu,0.30531562114819377,-0.0021474302825184037
E1.A,1,lycos_ids2017,0.30563787847293594,0.4557043683448409,0.15006648987190496,gmm,0.30455613250440133,-0.007208444533206412
E1.A,1,lycos_ids2017,0.30563787847293594,0.4557043683448409,0.15006648987190496,topk10,0.32374387799702653,0.12065318206313523
E1.A,1,lycos_ids2017,0.30563787847293594,0.4557043683448409,0.15006648987190496,topk20,0.3079805200471243,0.015610690809040675
E1.A,1,lycos_ids2017,0.30563787847293594,0.4557043683448409,0.15006648987190496,topk30,0.3581583214939245,0.3499811521267634
E1.A,1,lycos_ids2017,0.30563787847293594,0.4557043683448409,0.15006648987190496,topk40,0.4295228512986936,0.8255338878886583
E1.A,1,lycos_ids2017,0.30563787847293594,0.4557043683448409,0.15006648987190496,prevalence_transfer,0.33716400063092095,0.2100810259831848
B5_quant,2,ton_iot,-0.05392129621507478,0.20297651703276265,0.25689781324783745,otsu,-0.04863190157621834,0.02058948876203002
B5_quant,2,ton_iot,-0.05392129621507478,0.20297651703276265,0.25689781324783745,gmm,-0.12833505998288144,-0.2896628929107207
B5_quant,2,ton_iot,-0.05392129621507478,0.20297651703276265,0.25689781324783745,topk10,-0.14384580592068222,-0.3500399967159488
B5_quant,2,ton_iot,-0.05392129621507478,0.20297651703276265,0.25689781324783745,topk20,-0.1405275497055016,-0.3371233580991016
B5_quant,2,ton_iot,-0.05392129621507478,0.20297651703276265,0.25689781324783745,topk30,-0.05019497443623408,0.014505073950340704
B5_quant,2,ton_iot,-0.05392129621507478,0.20297651703276265,0.25689781324783745,topk40,0.045311030865231396,0.38627159112706655
B5_quant,2,ton_iot,-0.05392129621507478,0.20297651703276265,0.25689781324783745,prevalence_transfer,0.03567167437983476,0.34874944812580544
E7.1_lqe_tierA,2,lycos_ids2017,-0.3434724161760249,0.03698590715254839,0.3804583233285733,otsu,-0.358015922066215,-0.03822627867081768
E7.1_lqe_tierA,2,lycos_ids2017,-0.3434724161760249,0.03698590715254839,0.3804583233285733,gmm,-0.39250601555849135,-0.1288803434591173
E7.1_lqe_tierA,2,lycos_ids2017,-0.3434724161760249,0.03698590715254839,0.3804583233285733,topk10,-0.18754830695177202,0.4098322987393101
E7.1_lqe_tierA,2,lycos_ids2017,-0.3434724161760249,0.03698590715254839,0.3804583233285733,topk20,-0.2813002174113685,0.16341395351985227
E7.1_lqe_tierA,2,lycos_ids2017,-0.3434724161760249,0.03698590715254839,0.3804583233285733,topk30,-0.36828719219950873,-0.06522337533946694
E7.1_lqe_tierA,2,lycos_ids2017,-0.3434724161760249,0.03698590715254839,0.3804583233285733,topk40,-0.44129750703991316,-0.2571243283838058
E7.1_lqe_tierA,2,lycos_ids2017,-0.3434724161760249,0.03698590715254839,0.3804583233285733,prevalence_transfer,-0.3165238434323751,0.07083186538772698
E5.3_cdan,0,lycos_ids2017,-0.29812063545556095,0.13171121144317635,0.4298318468987373,otsu,-0.3182086414850285,-0.046734568818954915
E5.3_cdan,0,lycos_ids2017,-0.29812063545556095,0.13171121144317635,0.4298318468987373,gmm,-0.3290732997024003,-0.07201110031786775
E5.3_cdan,0,lycos_ids2017,-0.29812063545556095,0.13171121144317635,0.4298318468987373,topk10,-0.18991876615806838,0.25173069440567414
E5.3_cdan,0,lycos_ids2017,-0.29812063545556095,0.13171121144317635,0.4298318468987373,topk20,-0.25335149033964993,0.10415502117612525
E5.3_cdan,0,lycos_ids2017,-0.29812063545556095,0.13171121144317635,0.4298318468987373,topk30,-0.2366777565203424,0.1429463158175287
E5.3_cdan,0,lycos_ids2017,-0.29812063545556095,0.13171121144317635,0.4298318468987373,topk40,-0.2852142848673268,0.030026510788705482
E5.3_cdan,0,lycos_ids2017,-0.29812063545556095,0.13171121144317635,0.4298318468987373,prevalence_transfer,-0.2804363701032401,0.04114228733844156
E4.2_dann,0,lycos_ids2017,-0.16595076343459292,0.05654809141205636,0.22249885484664927,otsu,-0.20675686713565708,-0.18339916279204474
E4.2_dann,0,lycos_ids2017,-0.16595076343459292,0.05654809141205636,0.22249885484664927,gmm,-0.24304531052125472,-0.34649412977786753
E4.2_dann,0,lycos_ids2017,-0.16595076343459292,0.05654809141205636,0.22249885484664927,topk10,-0.18808344001603927,-0.09947321570127021
E4.2_dann,0,lycos_ids2017,-0.16595076343459292,0.05654809141205636,0.22249885484664927,topk20,-0.24389281548533834,-0.3503031604565545
E4.2_dann,0,lycos_ids2017,-0.16595076343459292,0.05654809141205636,0.22249885484664927,topk30,-0.1818437096718117,-0.07142933948209546
E4.2_dann,0,lycos_ids2017,-0.16595076343459292,0.05654809141205636,0.22249885484664927,topk40,-0.28514202990933446,-0.5356938423655735
E4.2_dann,0,lycos_ids2017,-0.16595076343459292,0.05654809141205636,0.22249885484664927,prevalence_transfer,-0.17506880866284905,-0.04098018946902207
B5_quant,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,otsu,-0.20037680555357953,-0.0095584140240485
B5_quant,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,gmm,-0.20812155251571415,-0.048578770888753085
B5_quant,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,topk10,-0.12629455800313708,0.3636901570255741
B5_quant,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,topk20,-0.18596457108633474,0.06305474362709393
B5_quant,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,topk30,-0.20960291507763135,-0.05604231954884903
B5_quant,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,topk40,-0.18268456369978195,0.07958040409965776
B5_quant,0,unsw_nb15,-0.19847965483729443,0.0,0.19847965483729443,prevalence_transfer,-0.14350670649181083,0.27697019319460325
E5.0_dann,2,unsw_nb15,0.2517014899406095,0.6938140301387836,0.44211254019817414,otsu,0.24290072908900695,-0.019906155223865952
E5.0_dann,2,unsw_nb15,0.2517014899406095,0.6938140301387836,0.44211254019817414,gmm,0.24109554991358678,-0.023989231389520534
E5.0_dann,2,unsw_nb15,0.2517014899406095,0.6938140301387836,0.44211254019817414,topk10,0.5763468322089912,0.7343047589712373
E5.0_dann,2,unsw_nb15,0.2517014899406095,0.6938140301387836,0.44211254019817414,topk20,0.5739848077785429,0.7289621726030933
E5.0_dann,2,unsw_nb15,0.2517014899406095,0.6938140301387836,0.44211254019817414,topk30,0.4274893303474814,0.3976088086713761
E5.0_dann,2,unsw_nb15,0.2517014899406095,0.6938140301387836,0.44211254019817414,topk40,0.32267985083851797,0.16054364996318107
E5.0_dann,2,unsw_nb15,0.2517014899406095,0.6938140301387836,0.44211254019817414,prevalence_transfer,0.5032605238811351,0.5689932111578782
E5.1_dann_no_grl,0,unsw_nb15,0.2691330389033604,0.5466847378785294,0.27755169897516907,otsu,0.26706195040727376,-0.0074619917793113675
E5.1_dann_no_grl,0,unsw_nb15,0.2691330389033604,0.5466847378785294,0.27755169897516907,gmm,0.2671510962848375,-0.00714080521157311
E5.1_dann_no_grl,0,unsw_nb15,0.2691330389033604,0.5466847378785294,0.27755169897516907,topk10,0.11240287226768013,-0.5646881903962042
E5.1_dann_no_grl,0,unsw_nb15,0.2691330389033604,0.5466847378785294,0.27755169897516907,topk20,0.40911067163040815,0.5043299437326476
E5.1_dann_no_grl,0,unsw_nb15,0.2691330389033604,0.5466847378785294,0.27755169897516907,topk30,0.4456159888402359,0.6358561327079624
E5.1_dann_no_grl,0,unsw_nb15,0.2691330389033604,0.5466847378785294,0.27755169897516907,topk40,0.33884638681069496,0.25117247764918715
E5.1_dann_no_grl,0,unsw_nb15,0.2691330389033604,0.5466847378785294,0.27755169897516907,prevalence_transfer,0.26808019354328055,-0.0037933306262125086
E1.C,0,cic_ids2018,-0.0001814990409382704,0.1797514389116011,0.1799329379525394,otsu,0.030890094333179866,0.17268429964898277
E1.C,0,cic_ids2018,-0.0001814990409382704,0.1797514389116011,0.1799329379525394,gmm,0.04680724585839509,0.2611458770918724
E1.C,0,cic_ids2018,-0.0001814990409382704,0.1797514389116011,0.1799329379525394,topk10,0.1707510606337581,0.949979262383761
E1.C,0,cic_ids2018,-0.0001814990409382704,0.1797514389116011,0.1799329379525394,topk20,0.17358036985396547,0.9657035052733737
E1.C,0,cic_ids2018,-0.0001814990409382704,0.1797514389116011,0.1799329379525394,topk30,0.14911324005786805,0.8297243450678583
E1.C,0,cic_ids2018,-0.0001814990409382704,0.1797514389116011,0.1799329379525394,topk40,0.1367370339854338,0.760942018645229
E1.C,0,cic_ids2018,-0.0001814990409382704,0.1797514389116011,0.1799329379525394,prevalence_transfer,0.17825718980335728,0.9916955220914696
E5.2_source_gated,0,unsw_nb15,0.416237256943388,0.7442513394155946,0.32801408247220665,otsu,0.41728260371806297,0.0031868960222571174
E5.2_source_gated,0,unsw_nb15,0.416237256943388,0.7442513394155946,0.32801408247220665,gmm,0.4241879971711397,0.02423902098296466
E5.2_source_gated,0,unsw_nb15,0.416237256943388,0.7442513394155946,0.32801408247220665,topk10,0.7190620832593645,0.9232067843966288
E5.2_source_gated,0,unsw_nb15,0.416237256943388,0.7442513394155946,0.32801408247220665,topk20,0.5777741944354609,0.49246951921876786
E5.2_source_gated,0,unsw_nb15,0.416237256943388,0.7442513394155946,0.32801408247220665,topk30,0.44753109197048413,0.09540393751157847
E5.2_source_gated,0,unsw_nb15,0.416237256943388,0.7442513394155946,0.32801408247220665,topk40,0.35441871623996585,-0.188463069138686
E5.2_source_gated,0,unsw_nb15,0.416237256943388,0.7442513394155946,0.32801408247220665,prevalence_transfer,0.712712523875689,0.9038492027470253
B5_quant,2,cic_ids2018,0.0008811583259233657,0.13430544087828916,0.1334242825523658,otsu,-0.0016620999508931197,-0.019061434906485767
B5_quant,2,cic_ids2018,0.0008811583259233657,0.13430544087828916,0.1334242825523658,gmm,-0.0008516419246851285,-0.012987143100645207
B5_quant,2,cic_ids2018,0.0008811583259233657,0.13430544087828916,0.1334242825523658,topk10,0.004481540719350911,0.026984461333074684
B5_quant,2,cic_ids2018,0.0008811583259233657,0.13430544087828916,0.1334242825523658,topk20,0.083112869583078,0.6163174325099382
B5_quant,2,cic_ids2018,0.0008811583259233657,0.13430544087828916,0.1334242825523658,topk30,0.12157203000719109,0.9045645168367271
B5_quant,2,cic_ids2018,0.0008811583259233657,0.13430544087828916,0.1334242825523658,topk40,0.12148418963751013,0.9039061631397793
B5_quant,2,cic_ids2018,0.0008811583259233657,0.13430544087828916,0.1334242825523658,prevalence_transfer,0.0314133418218292,0.22883528329202515
E7.4_lqe_hybrid,0,unsw_nb15,-0.008591483975623464,0.4054007611505731,0.4139922451261966,otsu,0.3993435158274713,0.9853686985821307
